ID,SCHOOL,DISTRICT,URBAN,FIRSTSUS,MALE,RACE,POVERTY,SPED,GRADE,enrolldate,exitdate,MONTH,GRADE7,GRADE8,INCIDENT,INC2,SCHLINC,SCHLENR,SCHLEXIT,SCHINC,SCHENRL,SCHEXIT,QUARTER,_st,_d,_t,_t0
8060,8631,3269,1,0,0,5,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
7518,8448,3269,1,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
8567,8684,3269,1,0,1,3,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12204,8582,3269,1,0,0,2,1,1,6,18158,18430,NA,0,0,20000,2014-10-04,181,13,289,NA,13,180,NA,1,0,180,12
7254,8448,3269,1,0,0,1,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5916,7874,3269,1,0,0,2,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
8111,8684,3269,1,0,0,3,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6894,7873,3269,1,0,0,1,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6344,39605,5656,0,0,1,5,1,1,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
8126,7973,3269,1,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
3963,30748,3549,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
11699,39604,5656,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
9646,7981,3269,1,0,0,1,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
1255,6342,1309,0,0,0,5,1,1,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7478,8631,3269,1,0,1,5,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2717,7469,5621,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1486,7208,4144,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5238,7874,3269,1,0,0,2,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
4518,7644,6181,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
8620,7873,3269,1,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
11823,39605,5656,0,0,0,5,1,1,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
10215,7126,3794,0,0,1,5,0,0,8,18141,18423,NA,0,1,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
12513,8684,3269,1,0,0,3,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
653,39605,5656,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
769,8684,3269,1,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9752,8444,3269,1,0,0,1,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4988,8444,3269,1,0,1,5,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6605,8448,3269,1,0,0,1,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9961,39605,5656,0,0,0,1,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
6003,39605,5656,0,0,1,1,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
9799,6938,3549,0,0,0,2,0,1,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
8310,7981,3269,1,0,0,5,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5513,7581,5901,0,0,1,3,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1728,460,3381,0,0,0,4,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11108,7208,4144,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
8768,8444,3269,1,0,1,5,0,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12120,39605,5656,0,0,1,5,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
989,8582,3269,1,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
3271,6938,3549,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
11190,6889,3332,0,0,1,3,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7628,8631,3269,1,0,0,3,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
1783,6938,3549,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2720,7469,5621,0,0,1,5,1,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5941,39605,5656,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
1551,7977,3269,1,0,0,2,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6520,7736,3269,1,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9939,7644,6181,0,0,0,5,0,0,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
3054,7469,5621,0,0,0,5,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
3443,6938,3549,0,0,0,1,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
382,7644,6181,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1348,39604,5656,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
3631,30748,3549,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
3890,30748,3549,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1656,6938,3549,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5156,30738,5901,0,0,0,5,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4531,7644,6181,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
8569,7973,3269,1,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
13133,30738,5901,0,0,1,5,0,0,8,18141,18429,NA,0,1,20000,2014-10-04,181,1,288,NA,1,180,NA,1,0,180,0
6045,39605,5656,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9520,39604,5656,0,0,0,5,0,1,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
7781,7981,3269,1,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
3297,6938,3549,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
3525,6938,3549,0,0,0,1,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11605,6232,896,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6256,39604,5656,0,0,1,1,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6957,7873,3269,1,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11374,5995,350,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
5470,7581,5901,0,0,1,2,1,1,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5607,30738,5901,0,0,0,5,0,0,8,18141,18429,NA,0,1,20000,2014-10-04,181,1,288,NA,1,180,NA,1,0,180,0
7465,7874,3269,1,0,1,1,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
8881,7736,3269,1,0,0,3,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4355,7644,6181,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
617,39604,5656,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
8345,8582,3269,1,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
6873,7736,3269,1,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
8446,8582,3269,1,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
3644,30748,3549,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11061,7208,4144,0,0,1,5,1,1,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
4235,6858,3381,0,0,1,5,0,0,8,18141,18421,NA,0,1,20000,2014-10-04,181,1,280,NA,1,176,NA,1,0,180,0
10766,6361,1316,0,0,1,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2790,6858,3381,0,0,0,1,0,1,8,18141,18421,NA,0,1,20000,2014-10-04,181,1,280,NA,1,176,NA,1,0,180,0
4885,7581,5901,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7549,6938,3549,0,0,0,2,1,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2563,8635,3675,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7432,7874,3269,1,0,1,2,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
2518,8635,3675,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10889,7208,4144,0,0,0,5,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1939,7208,4144,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6425,39604,5656,0,0,0,5,0,0,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
1525,26957,469,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9211,8444,3269,1,0,0,1,1,1,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
3984,30748,3549,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
49,8635,3675,0,0,1,5,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12795,30748,3549,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
5454,30739,5901,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6875,7736,3269,1,0,0,2,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10618,6361,1316,0,0,1,5,0,1,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10697,6361,1316,0,0,1,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6868,7736,3269,1,0,0,5,0,1,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
10655,6361,1316,0,0,0,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9555,7873,3269,1,0,0,3,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11690,6361,1316,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10113,7736,3269,1,0,1,5,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
468,7581,5901,0,0,0,3,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4094,6858,3381,0,0,1,5,0,1,8,18141,18421,NA,0,1,20000,2014-10-04,181,1,280,NA,1,176,NA,1,0,180,0
1686,8444,3269,1,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
2077,460,3381,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10069,7126,3794,0,0,1,5,0,0,6,18141,18423,NA,0,0,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
5741,39605,5656,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
11113,7208,4144,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
1248,7981,3269,1,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1958,30748,3549,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
10852,7208,4144,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
6765,7736,3269,1,0,1,5,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
909,7981,3269,1,0,1,3,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
2013,39605,5656,0,0,1,5,0,0,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
5594,7581,5901,0,0,1,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11825,6889,3332,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4923,7581,5901,0,0,1,5,1,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12693,6858,3381,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1541,5995,350,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
11352,6938,3549,0,0,0,5,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10621,6361,1316,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
175,6938,3549,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4899,30738,5901,0,0,0,5,0,0,8,18141,18429,NA,0,1,20000,2014-10-04,181,1,288,NA,1,180,NA,1,0,180,0
3834,30748,3549,0,0,1,1,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
11811,6889,3332,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6266,39604,5656,0,0,0,5,1,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1501,7208,4144,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
3983,30748,3549,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
2021,7973,3269,1,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4873,30738,5901,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2140,30748,3549,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
13210,8448,3269,1,0,0,2,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11936,30738,5901,0,0,0,1,1,0,8,18141,18429,NA,0,1,20000,2014-10-04,181,1,288,NA,1,180,NA,1,0,180,0
7412,7874,3269,1,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
3940,30748,3549,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
3140,6858,3381,0,0,0,5,0,0,8,18141,18421,NA,0,1,20000,2014-10-04,181,1,280,NA,1,176,NA,1,0,180,0
7010,8684,3269,1,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
310,6858,3381,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6859,7736,3269,1,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7399,8582,3269,1,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6083,39605,5656,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11505,7981,3269,1,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12517,39605,5656,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
8361,8582,3269,1,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11294,26957,469,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4818,30738,5901,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11785,6889,3332,0,0,1,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9803,7977,3269,1,0,1,3,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6460,39604,5656,0,0,1,2,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
6675,7736,3269,1,0,1,2,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
13031,7581,5901,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5507,7581,5901,0,0,0,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9915,7644,6181,0,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
10832,8631,3269,1,0,1,5,0,1,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
10540,6361,1316,0,0,1,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
13104,8444,3269,1,0,0,2,1,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
1360,6361,1316,0,0,1,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5133,30738,5901,0,0,1,3,1,1,8,18141,18429,NA,0,1,20000,2014-10-04,181,1,288,NA,1,180,NA,1,0,180,0
6228,39604,5656,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
5709,6361,1316,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12587,7981,3269,1,0,1,1,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1355,6361,1316,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
4450,7644,6181,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
13234,8631,3269,1,0,0,5,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
12333,7208,4144,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
10320,7126,3794,0,0,0,5,0,0,7,18141,18423,NA,1,0,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
3798,30748,3549,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1226,8444,3269,1,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
309,6858,3381,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
5331,6361,1316,0,0,0,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6561,6361,1316,0,0,0,1,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1526,7581,5901,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10662,6361,1316,0,0,0,5,0,0,8,18141,18430,NA,0,1,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
1363,6361,1316,0,0,1,1,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
210,6938,3549,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
28,8635,3675,0,0,0,5,0,0,8,18141,18423,NA,0,1,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
9864,7981,3269,1,0,1,5,0,1,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10438,6361,1316,0,0,1,5,0,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6059,39604,5656,0,0,1,5,0,0,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
12441,8635,3675,0,0,0,2,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
536,39605,5656,0,0,0,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
9418,8448,3269,1,0,1,1,1,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11456,8684,3269,1,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
2253,39604,5656,0,0,1,5,1,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2066,39605,5656,0,0,0,2,1,0,7,18141,18333,NA,1,0,20000,2014-10-04,181,1,192,NA,1,121,NA,1,0,180,0
4430,7644,6181,0,0,0,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
3711,30748,3549,0,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2012,39605,5656,0,0,1,5,0,0,7,18141,18424,NA,1,0,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
7066,8684,3269,1,0,1,5,0,0,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
6989,7973,3269,1,0,0,1,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
2310,6858,3381,0,0,0,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
7804,7981,3269,1,0,1,5,0,0,8,18141,18424,NA,0,1,20000,2014-10-04,181,1,283,NA,1,179,NA,1,0,180,0
7347,8631,3269,1,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
11268,26957,469,0,0,0,5,0,1,6,18141,18430,NA,0,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
2822,7469,5621,0,0,1,5,0,0,7,18141,18430,NA,1,0,20000,2014-10-04,181,1,289,NA,1,180,NA,1,0,180,0
10276,7126,3794,0,0,1,5,0,1,7,18141,18423,NA,1,0,20000,2014-10-04,181,1,282,NA,1,178,NA,1,0,180,0
